town,name,type,phone,sample_url,message,wa_link,send_status
Tembisa,c b,clothes,,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-c-b.html,"Hi c b 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa clothes businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-c-b.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Tembisa,DFX,clothes,,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-dfx.html,"Hi DFX 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa clothes businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-dfx.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Tembisa,Legit,clothes,,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-legit.html,"Hi Legit 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa clothes businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-legit.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Tembisa,Pep,clothes,,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-pep.html,"Hi Pep 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa clothes businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-pep.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Tembisa,Wanke,clothes,,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-wanke.html,"Hi Wanke 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa clothes businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-wanke.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Tembisa,Bonjour,convenience,,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-bonjour.html,"Hi Bonjour 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa convenience businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-bonjour.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Tembisa,Bonjour,convenience,,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-bonjour.html,"Hi Bonjour 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa convenience businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-bonjour.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Tembisa,Bonjour,convenience,,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-bonjour.html,"Hi Bonjour 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa convenience businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-bonjour.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Tembisa,Quickshop,convenience,,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-quickshop.html,"Hi Quickshop 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa convenience businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-quickshop.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Tembisa,Quickshop,convenience,,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-quickshop.html,"Hi Quickshop 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa convenience businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-quickshop.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Tembisa,Perc,dry_cleaning,,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-perc.html,"Hi Perc 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa dry_cleaning businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-perc.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Tembisa,ayobayo,fast_food,,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-ayobayo.html,"Hi ayobayo 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa fast_food businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-ayobayo.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Tembisa,Hungry Lion,fast_food,,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-hungry-lion.html,"Hi Hungry Lion 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa fast_food businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-hungry-lion.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Tembisa,King Pie,fast_food,,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-king-pie.html,"Hi King Pie 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa fast_food businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-king-pie.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Tembisa,McDonald's,fast_food,,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-mcdonald-s.html,"Hi McDonald's 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa fast_food businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-mcdonald-s.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Tembisa,Engen,fuel,+27 11 924 0043,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-engen.html,"Hi Engen 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa fuel businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-engen.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",https://wa.me/27119240043?text=Hi%20Engen%20%F0%9F%91%8B%20Thabang%20from%20SiteCraft%20SA%20here.%20I%20noticed%20a%20lot%20of%20Tembisa%20fuel%20businesses%20aren%27t%20easy%20to%20find%20on%20Google%20%E2%80%94%20so%20I%20built%20you%20a%20FREE%20sample%20site%20to%20show%20what%27s%20possible%3A%20https%3A//thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-engen.html%0ANo%20catch%2C%20just%20proof.%20If%20you%20like%20it%2C%20the%20real%20version%20is%20R1%2C500%20setup%20%2B%20R450/month%20and%20comes%20WhatsApp-ready.%20Want%20it%20to%20be%20yours%3F%20Reply%20SITECRAFT.,pending
Tembisa,Engen,fuel,+27 11 022 0847,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-engen.html,"Hi Engen 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa fuel businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-engen.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",https://wa.me/27110220847?text=Hi%20Engen%20%F0%9F%91%8B%20Thabang%20from%20SiteCraft%20SA%20here.%20I%20noticed%20a%20lot%20of%20Tembisa%20fuel%20businesses%20aren%27t%20easy%20to%20find%20on%20Google%20%E2%80%94%20so%20I%20built%20you%20a%20FREE%20sample%20site%20to%20show%20what%27s%20possible%3A%20https%3A//thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-engen.html%0ANo%20catch%2C%20just%20proof.%20If%20you%20like%20it%2C%20the%20real%20version%20is%20R1%2C500%20setup%20%2B%20R450/month%20and%20comes%20WhatsApp-ready.%20Want%20it%20to%20be%20yours%3F%20Reply%20SITECRAFT.,pending
Tembisa,Ellerines,furniture,,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-ellerines.html,"Hi Ellerines 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa furniture businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-ellerines.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Tembisa,FAB,furniture,,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-fab.html,"Hi FAB 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa furniture businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-fab.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Tembisa,Lewis,furniture,,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-lewis.html,"Hi Lewis 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa furniture businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-lewis.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Tembisa,OK,furniture,,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-ok.html,"Hi OK 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa furniture businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-ok.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Tembisa,Price & Pride,furniture,,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-price-pride.html,"Hi Price & Pride 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa furniture businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-price-pride.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Tembisa,Exclusive,hairdresser,,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-exclusive.html,"Hi Exclusive 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa hairdresser businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-exclusive.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Tembisa,AA Hardware,hardware,,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-aa-hardware.html,"Hi AA Hardware 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa hardware businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-aa-hardware.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Tembisa,Cashbuild,hardware,,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-cashbuild.html,"Hi Cashbuild 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa hardware businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-cashbuild.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Tembisa,Old Mutual,insurance,,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-old-mutual.html,"Hi Old Mutual 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa insurance businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-old-mutual.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Tembisa,Khuya Health Shop,pharmacy,,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-khuya-health-shop.html,"Hi Khuya Health Shop 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa pharmacy businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-khuya-health-shop.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Tembisa,Wings,restaurant,,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-wings.html,"Hi Wings 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa restaurant businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-wings.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Tembisa,City of Style,shoes,,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-city-of-style.html,"Hi City of Style 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa shoes businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-city-of-style.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Tembisa,Lecoco,shoes,,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-lecoco.html,"Hi Lecoco 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa shoes businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-lecoco.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Tembisa,Nizamo,supermarket,,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-nizamo.html,"Hi Nizamo 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa supermarket businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-nizamo.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Tembisa,Panda,supermarket,,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-panda.html,"Hi Panda 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa supermarket businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-panda.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Tembisa,Pick 'n Pay,supermarket,,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-pick-n-pay.html,"Hi Pick 'n Pay 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa supermarket businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-pick-n-pay.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Tembisa,Pick 'n Save,supermarket,,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-pick-n-save.html,"Hi Pick 'n Save 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa supermarket businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-pick-n-save.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
